accession,model_name,embedding_type_id,layer_index,go_id,category,evidence_code,go_description,distance,protein_id,organism,gene_name,support_count,reliability_index,collapsed_support,n_collapsed_terms,collapsed_terms,identity,similarity,alignment_score,gaps_percentage,alignment_length,length_query,length_reference,distance_metric,distance_threshold,model_support,n_models_total,model_consistency,layer_support,n_layers_model,layer_support_norm,support_count_norm,collapsed_support_norm,alignment_norm,score,best_model,best_layer,score_global
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0005813,C,IDA,centrosome,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,0,0,,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.0,0.21586299999999997,0.37805808,ESM3c,35,0.37805808
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0005886,C,IDA,plasma membrane,-0.0,AGTR1_HUMAN,Homo sapiens (Human).,AGTR1 {ECO:0000312|HGNC:HGNC:336},9,1.0,2,1,GO:0016020,100.0,100.0,1865,0.0,359,359,359,cosine,0,5,5,1.0,4,4,1.0,0.9,0.2,1.0,0.8160000000000002,Prost-T5,12,0.8160000000000002
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0005892,C,IDA,acetylcholine-gated channel complex,0.0103,ACHA7_HUMAN,Homo sapiens (Human).,CHRNA7 {ECO:0000312|HGNC:HGNC:1960},1,0.9897,2,2,"GO:0032991, GO:0043235",15.6371,29.9228,-133,33.7838,518,359,502,cosine,0,2,5,0.4,1,4,0.25,0.1,0.2,0.2277995,0.34679992000000004,Prost-T5,12,0.34679992000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0005901,C,IDA,caveola,0.05,PAR1_HUMAN,Homo sapiens (Human).,F2R {ECO:0000312|HGNC:HGNC:3537},1,0.95,4,2,"GO:0016020, GO:0045121",21.9457,40.724,261,22.6244,442,359,425,cosine,0,5,5,1.0,4,4,1.0,0.1,0.4,0.3133485,0.60213576,ESM,33,0.60213576
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0005903,C,IDA,brush border,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,0,0,,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231806,0.28456096000000003,Ankh3-Large,24,0.28456096000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0006509,P,IDA,membrane protein ectodomain proteolysis,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,0,0,,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.0,0.21586299999999997,0.37805808,ESM3c,35,0.37805808
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0006631,P,TAS,fatty acid metabolic process,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,0,0,,15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.230693,0.27583888,ESM,33,0.27583888
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,20,GO:0006654,P,IGI,phosphatidic acid biosynthetic process,0.0096,PLCB_HUMAN,Homo sapiens (Human).,AGPAT2,1,0.9904,0,0,,16.129,31.4516,-79,28.7634,372,359,278,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.23790300000000003,0.28452848000000003,Prost-T5,20,0.28452848000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0006739,P,IC,NADP metabolic process,0.0023,NOX1_HUMAN,Homo sapiens (Human).,NOX1 {ECO:0000312|HGNC:HGNC:7889},1,0.9977,0,0,,16.4931,28.6458,-150,39.7569,576,359,564,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.2256945,0.53174312,Ankh3-Large,32,0.53174312
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0006816,P,IDA,calcium ion transport,0.0103,ACHA7_HUMAN,Homo sapiens (Human).,CHRNA7 {ECO:0000312|HGNC:HGNC:1960},1,0.9897,0,0,,15.6371,29.9228,-133,33.7838,518,359,502,cosine,0,2,5,0.4,1,4,0.25,0.1,0.0,0.2277995,0.31479992,Prost-T5,12,0.31479992
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,40,GO:0006824,P,IDA,cobalt ion transport,0.003,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.997,1,1,GO:0034220,15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.1,0.2225085,0.5071213600000001,Ankh3-Large,40,0.5071213600000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0006825,P,IDA,copper ion transport,0.0019,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.9981,0,0,,15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.0,0.2225085,0.49129736,Ankh3-Large,32,0.49129736
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0006828,P,IDA,manganese ion transport,0.0019,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.9981,0,0,,15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.0,0.2225085,0.49129736,Ankh3-Large,32,0.49129736
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0006874,P,IDA,intracellular calcium ion homeostasis,0.0018,DRD2_HUMAN,Homo sapiens (Human).,DRD2,1,0.9982,1,1,GO:0019725,18.75,31.0547,83,43.3594,512,359,443,cosine,0,5,5,1.0,4,4,1.0,0.1,0.1,0.2490235,0.5515557600000001,Ankh3-Large,24,0.5515557600000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,24,GO:0006898,P,IDA,receptor-mediated endocytosis,0.0409,FCG2B_HUMAN,Homo sapiens (Human).,FCGR2B,1,0.9591,0,0,,16.5803,29.7927,-98,26.6839,386,359,310,cosine,0,2,5,0.4,1,4,0.25,0.1,0.0,0.231865,0.31055439999999995,ESM3c,24,0.31055439999999995
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,24,GO:0006909,P,IDA,phagocytosis,0.0409,FCG2B_HUMAN,Homo sapiens (Human).,FCGR2B,1,0.9591,0,0,,16.5803,29.7927,-98,26.6839,386,359,310,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231865,0.2785544,ESM3c,24,0.2785544
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0006911,P,TAS,"phagocytosis, engulfment",0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,0,0,,15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.230693,0.27583888,ESM,33,0.27583888
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0006915,P,TAS,apoptotic process,0.0004,CXCR4_HUMAN,Homo sapiens (Human).,CXCR4,1,0.9996,0,0,,32.0755,50.4043,450,8.3558,371,359,352,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.41239899999999996,0.5619198400000001,Prost-T5,12,0.5619198400000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0006954,P,TAS,inflammatory response,0.0005,CXCR4_HUMAN,Homo sapiens (Human).,CXCR4,2,0.9995,0,0,,32.0755,50.4043,450,8.3558,371,359,352,cosine,0,5,5,1.0,4,4,1.0,0.2,0.0,0.41239899999999996,0.5779038400000001,Ankh3-Large,24,0.5779038400000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0006968,P,TAS,cellular defense response,0.0004,CX3C1_HUMAN,Homo sapiens (Human).,"CX3CR1 {ECO:0000303|PubMed:12551893, ECO:0000312|HGNC:HGNC:2558}",1,0.9996,0,0,,29.9191,43.9353,354,7.5472,371,359,355,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.369272,0.55501952,Prost-T5,12,0.55501952
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0006974,P,IDA,DNA damage response,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,0,0,,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.0,0.21586299999999997,0.37805808,ESM3c,35,0.37805808
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,40,GO:0007040,P,IGI,lysosome organization,0.0042,TPC2_HUMAN,Homo sapiens (Human).,TPCN2 {ECO:0000312|HGNC:HGNC:20820},1,0.9958,0,0,,13.7255,22.8758,-269,54.7712,765,359,752,cosine,0,3,5,0.6,2,4,0.5,0.1,0.0,0.18300650000000002,0.38060904,Ankh3-Large,40,0.38060904
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0007155,P,IDA,cell adhesion,0.0006,CX3C1_HUMAN,Homo sapiens (Human).,"CX3CR1 {ECO:0000303|PubMed:12551893, ECO:0000312|HGNC:HGNC:2558}",1,0.9994,0,0,,29.9191,43.9353,354,7.5472,371,359,355,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.369272,0.55498752,Ankh3-Large,24,0.55498752
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0007195,P,IDA,adenylate cyclase-inhibiting dopamine receptor signaling pathway,0.0017,DRD2_HUMAN,Homo sapiens (Human).,DRD2,1,0.9983,5,3,"GO:0007165, GO:0007186, GO:0007193",18.75,31.0547,83,43.3594,512,359,443,cosine,0,5,5,1.0,4,4,1.0,0.1,0.5,0.2490235,0.61557176,Prost-T5,12,0.61557176
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0007204,P,IDA,positive regulation of cytosolic calcium ion concentration,-0.0,AGTR1_HUMAN,Homo sapiens (Human).,AGTR1 {ECO:0000312|HGNC:HGNC:336},1,1.0,0,0,,100.0,100.0,1865,0.0,359,359,359,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,1.0,0.656,Prost-T5,12,0.656
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0007218,P,IDA,neuropeptide signaling pathway,0.0014,NTR1_HUMAN,Homo sapiens (Human).,NTSR1,1,0.9986,4,2,"GO:0007165, GO:0007186",21.659,37.0968,156,20.9677,434,359,418,cosine,0,5,5,1.0,3,4,0.75,0.1,0.4,0.293779,0.56678064,Prost-T5,12,0.56678064
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0007220,P,IDA,Notch receptor processing,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,0,0,,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.0,0.21586299999999997,0.37805808,ESM3c,35,0.37805808
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0007265,P,TAS,Ras protein signal transduction,0.0031,ADA2A_HUMAN,Homo sapiens (Human).,ADRA2A {ECO:0000312|HGNC:HGNC:281},1,0.9969,1,1,GO:0035556,16.1479,27.821,33,39.6887,514,359,465,cosine,0,4,5,0.8,3,4,0.75,0.1,0.1,0.2198445,0.47467912,ESM3c,18,0.47467912
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prot-T5,3,24,GO:0007266,P,IDA,Rho protein signal transduction,-0.0,AGTR1_HUMAN,Homo sapiens (Human).,AGTR1 {ECO:0000312|HGNC:HGNC:336},1,1.0,3,2,"GO:0007165, GO:0035556",100.0,100.0,1865,0.0,359,359,359,cosine,0,5,5,1.0,4,4,1.0,0.1,0.3,1.0,0.7040000000000001,Prot-T5,24,0.7040000000000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,40,GO:0007267,P,TAS,cell-cell signaling,0.0013,CX3C1_HUMAN,Homo sapiens (Human).,"CX3CR1 {ECO:0000303|PubMed:12551893, ECO:0000312|HGNC:HGNC:2558}",1,0.9987,0,0,,29.9191,43.9353,354,7.5472,371,359,355,cosine,0,5,5,1.0,2,4,0.5,0.1,0.0,0.369272,0.47487552,Ankh3-Large,40,0.47487552
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0007268,P,TAS,chemical synaptic transmission,0.0014,NTR1_HUMAN,Homo sapiens (Human).,NTSR1,1,0.9986,1,1,GO:0007267,21.659,37.0968,156,20.9677,434,359,418,cosine,0,5,5,1.0,3,4,0.75,0.1,0.1,0.293779,0.5187806399999999,Prost-T5,12,0.5187806399999999
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0007417,P,IMP,central nervous system development,0.0025,GTR1_HUMAN,Homo sapiens (Human).,SLC2A1 {ECO:0000312|HGNC:HGNC:11005},1,0.9975,0,0,,16.1355,31.0757,-69,30.4781,502,359,492,cosine,0,5,5,1.0,2,4,0.5,0.1,0.0,0.236056,0.45336896000000004,Ankh3-Large,32,0.45336896000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0007596,P,TAS,blood coagulation,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,0,0,,15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.230693,0.27583888,ESM,33,0.27583888
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0007613,P,IGI,memory,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,1,1,GO:0007611,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.1,0.21586299999999997,0.39405808000000003,ESM3c,35,0.39405808000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0008013,F,IPI,beta-catenin binding,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,0,0,,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.0,0.21586299999999997,0.37805808,ESM3c,35,0.37805808
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0008285,P,IDA,negative regulation of cell population proliferation,0.0014,PAR1_HUMAN,Homo sapiens (Human).,F2R {ECO:0000312|HGNC:HGNC:3537},1,0.9986,0,0,,21.9457,40.724,261,22.6244,442,359,425,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.3133485,0.54591176,Prost-T5,12,0.54591176
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0008289,F,IDA,lipid binding,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,0,0,,15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.230693,0.27583888,ESM,33,0.27583888
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0008519,F,IDA,ammonium channel activity,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,1,1,GO:0022857,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.231806,0.30056096000000004,Ankh3-Large,24,0.30056096000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0009611,P,TAS,response to wounding,0.0004,CX3C1_HUMAN,Homo sapiens (Human).,"CX3CR1 {ECO:0000303|PubMed:12551893, ECO:0000312|HGNC:HGNC:2558}",1,0.9996,0,0,,29.9191,43.9353,354,7.5472,371,359,355,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.369272,0.55501952,Prost-T5,12,0.55501952
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0009615,P,TAS,response to virus,0.0004,CXCR4_HUMAN,Homo sapiens (Human).,CXCR4,1,0.9996,0,0,,32.0755,50.4043,450,8.3558,371,359,352,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.41239899999999996,0.5619198400000001,Prost-T5,12,0.5619198400000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0009653,P,TAS,anatomical structure morphogenesis,0.0014,PAR1_HUMAN,Homo sapiens (Human).,F2R {ECO:0000312|HGNC:HGNC:3537},1,0.9986,0,0,,21.9457,40.724,261,22.6244,442,359,425,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.3133485,0.54591176,Prost-T5,12,0.54591176
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0009897,C,IDA,external side of plasma membrane,0.0032,AQP4_HUMAN,Homo sapiens (Human).,AQP4,1,0.9968,0,0,,15.544,28.7565,-74,23.3161,386,359,323,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.2215025,0.2829284,Ankh3-Large,24,0.2829284
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0009925,C,IDA,basal plasma membrane,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,1,1,GO:0016020,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.231806,0.30056096000000004,Ankh3-Large,24,0.30056096000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0009986,C,IDA,cell surface,0.0225,CXCR4_HUMAN,Homo sapiens (Human).,CXCR4,5,0.9775,0,0,,32.0755,50.4043,450,8.3558,371,359,352,cosine,0,5,5,1.0,4,4,1.0,0.5,0.0,0.41239899999999996,0.62238384,ESM,33,0.62238384
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0009992,P,IMP,intracellular water homeostasis,0.0032,AQP4_HUMAN,Homo sapiens (Human).,AQP4,1,0.9968,2,2,"GO:0006884, GO:0019725",15.544,28.7565,-74,23.3161,386,359,323,cosine,0,1,5,0.2,1,4,0.25,0.1,0.2,0.2215025,0.3149284,Ankh3-Large,24,0.3149284
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0010039,P,IEP,response to iron ion,0.0019,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.9981,0,0,,15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.0,0.2225085,0.49129736,Ankh3-Large,32,0.49129736
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,40,GO:0010506,P,IGI,regulation of autophagy,0.0042,TPC2_HUMAN,Homo sapiens (Human).,TPCN2 {ECO:0000312|HGNC:HGNC:20820},1,0.9958,0,0,,13.7255,22.8758,-269,54.7712,765,359,752,cosine,0,3,5,0.6,2,4,0.5,0.1,0.0,0.18300650000000002,0.38060904,Ankh3-Large,40,0.38060904
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0010575,P,IEP,positive regulation of vascular endothelial growth factor production,0.0023,NOX1_HUMAN,Homo sapiens (Human).,NOX1 {ECO:0000312|HGNC:HGNC:7889},1,0.9977,1,1,GO:0010628,16.4931,28.6458,-150,39.7569,576,359,564,cosine,0,5,5,1.0,4,4,1.0,0.1,0.1,0.2256945,0.54774312,Ankh3-Large,32,0.54774312
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0010629,P,IGI,negative regulation of gene expression,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,1,1,GO:0010468,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.1,0.21586299999999997,0.39405808000000003,ESM3c,35,0.39405808000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0010700,P,TAS,negative regulation of norepinephrine secretion,0.0031,ADA2A_HUMAN,Homo sapiens (Human).,ADRA2A {ECO:0000312|HGNC:HGNC:281},1,0.9969,0,0,,16.1479,27.821,33,39.6887,514,359,465,cosine,0,4,5,0.8,3,4,0.75,0.1,0.0,0.2198445,0.45867912,ESM3c,18,0.45867912
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0010744,P,IMP,positive regulation of macrophage derived foam cell differentiation,0.0,AGTR1_HUMAN,Homo sapiens (Human).,AGTR1 {ECO:0000312|HGNC:HGNC:336},2,1.0,0,0,,100.0,100.0,1865,0.0,359,359,359,cosine,0,5,5,1.0,4,4,1.0,0.2,0.0,1.0,0.672,ESM,33,0.672
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0010812,P,IMP,negative regulation of cell-substrate adhesion,0.0071,FZD7_HUMAN,Homo sapiens (Human).,FZD7,1,0.9929,1,1,GO:0030155,15.8163,25.8503,-174,41.3265,588,359,574,cosine,0,4,5,0.8,2,4,0.5,0.1,0.1,0.208333,0.4321972800000001,Prost-T5,12,0.4321972800000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0010975,P,IMP,regulation of neuron projection development,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,0,0,,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.0,0.21586299999999997,0.37805808,ESM3c,35,0.37805808
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0015026,F,TAS,coreceptor activity,0.0004,CXCR4_HUMAN,Homo sapiens (Human).,CXCR4,1,0.9996,1,1,GO:0038023,32.0755,50.4043,450,8.3558,371,359,352,cosine,0,5,5,1.0,4,4,1.0,0.1,0.1,0.41239899999999996,0.5779198400000001,Prost-T5,12,0.5779198400000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0015057,F,IDA,thrombin-activated receptor activity,0.0014,PAR1_HUMAN,Homo sapiens (Human).,F2R {ECO:0000312|HGNC:HGNC:3537},1,0.9986,6,4,"GO:0004888, GO:0004930, GO:0008528, GO:0038023",21.9457,40.724,261,22.6244,442,359,425,cosine,0,5,5,1.0,4,4,1.0,0.1,0.6,0.3133485,0.64191176,Prost-T5,12,0.64191176
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0015086,F,IDA,cadmium ion transmembrane transporter activity,0.0019,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.9981,2,2,"GO:0022890, GO:0046915",15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.2,0.2225085,0.52329736,Ankh3-Large,32,0.52329736
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0015087,F,IDA,cobalt ion transmembrane transporter activity,0.0019,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.9981,2,2,"GO:0022890, GO:0046915",15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.2,0.2225085,0.52329736,Ankh3-Large,32,0.52329736
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0015093,F,IDA,ferrous iron transmembrane transporter activity,0.0019,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.9981,3,3,"GO:0005381, GO:0022890, GO:0046915",15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.3,0.2225085,0.5392973600000001,Ankh3-Large,32,0.5392973600000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0015094,F,IDA,lead ion transmembrane transporter activity,0.0019,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.9981,1,1,GO:0022890,15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.1,0.2225085,0.50729736,Ankh3-Large,32,0.50729736
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0015099,F,IDA,nickel cation transmembrane transporter activity,0.0019,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.9981,2,2,"GO:0022890, GO:0046915",15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.2,0.2225085,0.52329736,Ankh3-Large,32,0.52329736
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0015100,F,IDA,vanadium ion transmembrane transporter activity,0.0019,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.9981,2,2,"GO:0022890, GO:0046915",15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.2,0.2225085,0.52329736,Ankh3-Large,32,0.52329736
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0015168,F,IDA,glycerol transmembrane transporter activity,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,1,1,GO:0022857,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.231806,0.30056096000000004,Ankh3-Large,24,0.30056096000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0015250,F,IDA,water channel activity,0.0032,AQP4_HUMAN,Homo sapiens (Human).,AQP4,2,0.9968,2,2,"GO:0005372, GO:0022857",15.544,28.7565,-74,23.3161,386,359,323,cosine,0,1,5,0.2,1,4,0.25,0.2,0.2,0.2215025,0.3309284,Ankh3-Large,24,0.3309284
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,40,GO:0015280,F,IDA,ligand-gated sodium channel activity,0.0042,TPC2_HUMAN,Homo sapiens (Human).,TPCN2 {ECO:0000312|HGNC:HGNC:20820},1,0.9958,1,1,GO:0022890,13.7255,22.8758,-269,54.7712,765,359,752,cosine,0,3,5,0.6,2,4,0.5,0.1,0.1,0.18300650000000002,0.39660904,Ankh3-Large,40,0.39660904
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0015295,F,IDA,solute,0.0019,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.9981,1,1,GO:0022890,15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.1,0.2225085,0.50729736,Ankh3-Large,32,0.50729736
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0015433,F,IDA,ABC-type peptide antigen transporter activity,0.0098,TAP2_HUMAN,Homo sapiens (Human).,"TAP2 {ECO:0000303|PubMed:10605026, ECO:0000312|HGNC:HGNC:44}",1,0.9902,1,1,GO:1904680,11.8669,22.2865,-272,48.7699,691,359,686,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.170767,0.28975471999999997,ESM3c,18,0.28975471999999997
